,movie_id,title,runtime_minutes,genres,averagerating,numvotes,domestic_gross,foreign_gross,total_gross
0,tt1375666,Inception,148.0,Action,8.8,1841066.0,292600000,535700000,828300000
1,tt1375666,Inception,148.0,Adventure,8.8,1841066.0,292600000,535700000,828300000
2,tt1375666,Inception,148.0,Sci-Fi,8.8,1841066.0,292600000,535700000,828300000
3,tt1345836,The Dark Knight Rises,164.0,Action,8.4,1387769.0,448100000,636800000,1084900000
4,tt1345836,The Dark Knight Rises,164.0,Thriller,8.4,1387769.0,448100000,636800000,1084900000
5,tt0816692,Interstellar,169.0,Adventure,8.6,1299334.0,188000000,489400000,677400000
6,tt0816692,Interstellar,169.0,Drama,8.6,1299334.0,188000000,489400000,677400000
7,tt0816692,Interstellar,169.0,Sci-Fi,8.6,1299334.0,188000000,489400000,677400000
8,tt1853728,Django Unchained,165.0,Drama,8.4,1211405.0,162800000,262600000,425400000
9,tt1853728,Django Unchained,165.0,Western,8.4,1211405.0,162800000,262600000,425400000
10,tt0993846,The Wolf of Wall Street,180.0,Biography,8.2,1035358.0,116900000,275100000,392000000
11,tt0993846,The Wolf of Wall Street,180.0,Crime,8.2,1035358.0,116900000,275100000,392000000
12,tt0993846,The Wolf of Wall Street,180.0,Drama,8.2,1035358.0,116900000,275100000,392000000
13,tt1130884,Shutter Island,138.0,Mystery,8.1,1005960.0,128000000,166800000,294800000
14,tt1130884,Shutter Island,138.0,Thriller,8.1,1005960.0,128000000,166800000,294800000
15,tt2015381,Guardians of the Galaxy,121.0,Action,8.1,948394.0,333200000,440200000,773400000
16,tt2015381,Guardians of the Galaxy,121.0,Adventure,8.1,948394.0,333200000,440200000,773400000
17,tt2015381,Guardians of the Galaxy,121.0,Comedy,8.1,948394.0,333200000,440200000,773400000
18,tt1431045,Deadpool,108.0,Action,8.0,820847.0,363100000,420000000,783100000
19,tt1431045,Deadpool,108.0,Adventure,8.0,820847.0,363100000,420000000,783100000
20,tt1431045,Deadpool,108.0,Comedy,8.0,820847.0,363100000,420000000,783100000
21,tt1392170,The Hunger Games,142.0,Action,7.2,795227.0,408000000,286400000,694400000
22,tt1392170,The Hunger Games,142.0,Adventure,7.2,795227.0,408000000,286400000,694400000
23,tt1392170,The Hunger Games,142.0,Sci-Fi,7.2,795227.0,408000000,286400000,694400000
24,tt1392190,Mad Max: Fury Road,120.0,Action,8.1,780910.0,153600000,224800000,378400000
25,tt1392190,Mad Max: Fury Road,120.0,Adventure,8.1,780910.0,153600000,224800000,378400000
26,tt1392190,Mad Max: Fury Road,120.0,Sci-Fi,8.1,780910.0,153600000,224800000,378400000
27,tt2267998,Gone Girl,149.0,Drama,8.1,761592.0,167800000,201600000,369400000
28,tt2267998,Gone Girl,149.0,Mystery,8.1,761592.0,167800000,201600000,369400000
29,tt2267998,Gone Girl,149.0,Thriller,8.1,761592.0,167800000,201600000,369400000
30,tt0903624,The Hobbit: An Unexpected Journey,169.0,Adventure,7.9,719629.0,303000000,718100000,1021100000
31,tt0903624,The Hobbit: An Unexpected Journey,169.0,Family,7.9,719629.0,303000000,718100000,1021100000
32,tt0903624,The Hobbit: An Unexpected Journey,169.0,Fantasy,7.9,719629.0,303000000,718100000,1021100000
33,tt1454468,Gravity,91.0,Drama,7.7,710018.0,274100000,449100000,723200000
34,tt1454468,Gravity,91.0,Sci-Fi,7.7,710018.0,274100000,449100000,723200000
35,tt1454468,Gravity,91.0,Thriller,7.7,710018.0,274100000,449100000,723200000
36,tt1300854,Iron Man 3,130.0,Action,7.2,692794.0,409000000,805800000,1214800000
37,tt1300854,Iron Man 3,130.0,Adventure,7.2,692794.0,409000000,805800000,1214800000
38,tt1300854,Iron Man 3,130.0,Sci-Fi,7.2,692794.0,409000000,805800000,1214800000
39,tt0800369,Thor,115.0,Action,7.0,683264.0,181000000,268300000,449300000
40,tt0800369,Thor,115.0,Adventure,7.0,683264.0,181000000,268300000,449300000
41,tt0800369,Thor,115.0,Fantasy,7.0,683264.0,181000000,268300000,449300000
42,tt0435761,Toy Story 3,103.0,Adventure,8.3,682218.0,415000000,652000000,1067000000
43,tt0435761,Toy Story 3,103.0,Animation,8.3,682218.0,415000000,652000000,1067000000
44,tt0435761,Toy Story 3,103.0,Comedy,8.3,682218.0,415000000,652000000,1067000000
45,tt3659388,The Martian,144.0,Adventure,8.0,680116.0,228400000,401700000,630100000
46,tt3659388,The Martian,144.0,Drama,8.0,680116.0,228400000,401700000,630100000
47,tt3659388,The Martian,144.0,Sci-Fi,8.0,680116.0,228400000,401700000,630100000
48,tt4154756,Avengers: Infinity War,149.0,Action,8.5,670926.0,678800000,1369,678801369
49,tt4154756,Avengers: Infinity War,149.0,Adventure,8.5,670926.0,678800000,1369,678801369
50,tt4154756,Avengers: Infinity War,149.0,Sci-Fi,8.5,670926.0,678800000,1369,678801369
51,tt0458339,Captain America: The First Avenger,124.0,Action,6.9,668137.0,176700000,193900000,370600000
52,tt0458339,Captain America: The First Avenger,124.0,Adventure,6.9,668137.0,176700000,193900000,370600000
53,tt0458339,Captain America: The First Avenger,124.0,Sci-Fi,6.9,668137.0,176700000,193900000,370600000
54,tt1843866,Captain America: The Winter Soldier,136.0,Action,7.8,666252.0,259800000,454500000,714300000
55,tt1843866,Captain America: The Winter Soldier,136.0,Adventure,7.8,666252.0,259800000,454500000,714300000
56,tt1843866,Captain America: The Winter Soldier,136.0,Sci-Fi,7.8,666252.0,259800000,454500000,714300000
57,tt2395427,Avengers: Age of Ultron,141.0,Action,7.3,665594.0,459000000,946400000,1405400000
58,tt2395427,Avengers: Age of Ultron,141.0,Adventure,7.3,665594.0,459000000,946400000,1405400000
59,tt2395427,Avengers: Age of Ultron,141.0,Sci-Fi,7.3,665594.0,459000000,946400000,1405400000
60,tt1228705,Iron Man 2,124.0,Action,7.0,657690.0,312400000,311500000,623900000
61,tt1228705,Iron Man 2,124.0,Adventure,7.0,657690.0,312400000,311500000,623900000
62,tt1228705,Iron Man 2,124.0,Sci-Fi,7.0,657690.0,312400000,311500000,623900000
63,tt0947798,Black Swan,108.0,Drama,8.0,648854.0,107000000,222400000,329400000
64,tt0947798,Black Swan,108.0,Thriller,8.0,648854.0,107000000,222400000,329400000
65,tt0770828,Man of Steel,143.0,Action,7.1,647288.0,291000000,377000000,668000000
66,tt0770828,Man of Steel,143.0,Adventure,7.1,647288.0,291000000,377000000,668000000
67,tt0770828,Man of Steel,143.0,Sci-Fi,7.1,647288.0,291000000,377000000,668000000
68,tt2278388,The Grand Budapest Hotel,99.0,Adventure,8.1,633604.0,59300000,115500000,174800000
69,tt2278388,The Grand Budapest Hotel,99.0,Comedy,8.1,633604.0,59300000,115500000,174800000
70,tt2278388,The Grand Budapest Hotel,99.0,Crime,8.1,633604.0,59300000,115500000,174800000
71,tt1663202,The Revenant,156.0,Action,8.0,621193.0,183600000,349300000,532900000
72,tt1663202,The Revenant,156.0,Adventure,8.0,621193.0,183600000,349300000,532900000
73,tt1663202,The Revenant,156.0,Biography,8.0,621193.0,183600000,349300000,532900000
74,tt1045658,Silver Linings Playbook,122.0,Comedy,7.7,621018.0,132100000,104300000,236400000
75,tt1045658,Silver Linings Playbook,122.0,Drama,7.7,621018.0,132100000,104300000,236400000
76,tt1045658,Silver Linings Playbook,122.0,Romance,7.7,621018.0,132100000,104300000,236400000
77,tt2084970,The Imitation Game,114.0,Biography,8.0,620834.0,91100000,142400000,233500000
78,tt2084970,The Imitation Game,114.0,Drama,8.0,620834.0,91100000,142400000,233500000
79,tt2084970,The Imitation Game,114.0,Thriller,8.0,620834.0,91100000,142400000,233500000
80,tt1877832,X-Men: Days of Future Past,132.0,Action,8.0,620079.0,233900000,513900000,747800000
81,tt1877832,X-Men: Days of Future Past,132.0,Adventure,8.0,620079.0,233900000,513900000,747800000
82,tt1877832,X-Men: Days of Future Past,132.0,Sci-Fi,8.0,620079.0,233900000,513900000,747800000
83,tt2582802,Whiplash,106.0,Drama,8.5,616916.0,13100000,35900000,49000000
84,tt2582802,Whiplash,106.0,Music,8.5,616916.0,13100000,35900000,49000000
85,tt0892769,How to Train Your Dragon,98.0,Action,8.1,611299.0,217600000,277300000,494900000
86,tt0892769,How to Train Your Dragon,98.0,Adventure,8.1,611299.0,217600000,277300000,494900000
87,tt0892769,How to Train Your Dragon,98.0,Animation,8.1,611299.0,217600000,277300000,494900000
88,tt1270798,X-Men: First Class,131.0,Action,7.7,608930.0,146400000,207200000,353600000
89,tt1270798,X-Men: First Class,131.0,Adventure,7.7,608930.0,146400000,207200000,353600000
90,tt1270798,X-Men: First Class,131.0,Sci-Fi,7.7,608930.0,146400000,207200000,353600000
91,tt1504320,The King's Speech,118.0,Biography,8.0,593629.0,135500000,275400000,410900000
92,tt1504320,The King's Speech,118.0,Drama,8.0,593629.0,135500000,275400000,410900000
93,tt1504320,The King's Speech,118.0,History,8.0,593629.0,135500000,275400000,410900000
94,tt1074638,Skyfall,143.0,Action,7.8,592221.0,304400000,804200000,1108600000
95,tt1074638,Skyfall,143.0,Adventure,7.8,592221.0,304400000,804200000,1108600000
96,tt1074638,Skyfall,143.0,Thriller,7.8,592221.0,304400000,804200000,1108600000
97,tt3498820,Captain America: Civil War,147.0,Action,7.8,583507.0,408100000,745200000,1153300000
98,tt3498820,Captain America: Civil War,147.0,Adventure,7.8,583507.0,408100000,745200000,1153300000
99,tt3498820,Captain America: Civil War,147.0,Sci-Fi,7.8,583507.0,408100000,745200000,1153300000
100,tt2024544,12 Years a Slave,134.0,Biography,8.1,577301.0,56700000,131100000,187800000
101,tt2024544,12 Years a Slave,134.0,Drama,8.1,577301.0,56700000,131100000,187800000
102,tt2024544,12 Years a Slave,134.0,History,8.1,577301.0,56700000,131100000,187800000
103,tt2975590,Batman v Superman: Dawn of Justice,151.0,Action,6.5,576909.0,330400000,543300000,873700000
104,tt2975590,Batman v Superman: Dawn of Justice,151.0,Adventure,6.5,576909.0,330400000,543300000,873700000
105,tt2975590,Batman v Superman: Dawn of Justice,151.0,Fantasy,6.5,576909.0,330400000,543300000,873700000
106,tt1951264,The Hunger Games: Catching Fire,146.0,Action,7.5,575455.0,424700000,440300000,865000000
107,tt1951264,The Hunger Games: Catching Fire,146.0,Adventure,7.5,575455.0,424700000,440300000,865000000
108,tt1951264,The Hunger Games: Catching Fire,146.0,Sci-Fi,7.5,575455.0,424700000,440300000,865000000
109,tt1285016,The Social Network,120.0,Biography,7.7,568578.0,97000000,128000000,225000000
110,tt1285016,The Social Network,120.0,Drama,7.7,568578.0,97000000,128000000,225000000
111,tt1170358,The Hobbit: The Desolation of Smaug,161.0,Adventure,7.8,565563.0,258399999,700000000,958399999
112,tt1170358,The Hobbit: The Desolation of Smaug,161.0,Fantasy,7.8,565563.0,258399999,700000000,958399999
113,tt0816711,World War Z,116.0,Action,7.0,553751.0,202400000,337600000,540000000
114,tt0816711,World War Z,116.0,Adventure,7.0,553751.0,202400000,337600000,540000000
115,tt0816711,World War Z,116.0,Horror,7.0,553751.0,202400000,337600000,540000000
116,tt1670345,Now You See Me,115.0,Crime,7.3,553156.0,117700000,234000000,351700000
117,tt1670345,Now You See Me,115.0,Mystery,7.3,553156.0,117700000,234000000,351700000
118,tt1670345,Now You See Me,115.0,Thriller,7.3,553156.0,117700000,234000000,351700000
119,tt1631867,Edge of Tomorrow,113.0,Action,7.9,546284.0,100200000,270300000,370500000
120,tt1631867,Edge of Tomorrow,113.0,Sci-Fi,7.9,546284.0,100200000,270300000,370500000
121,tt2802144,Kingsman: The Secret Service,129.0,Action,7.7,544510.0,128300000,286100000,414400000
122,tt2802144,Kingsman: The Secret Service,129.0,Adventure,7.7,544510.0,128300000,286100000,414400000
123,tt2802144,Kingsman: The Secret Service,129.0,Comedy,7.7,544510.0,128300000,286100000,414400000
124,tt1981115,Thor: The Dark World,112.0,Action,6.9,540996.0,206400000,438200000,644600000
125,tt1981115,Thor: The Dark World,112.0,Adventure,6.9,540996.0,206400000,438200000,644600000
126,tt1981115,Thor: The Dark World,112.0,Fantasy,6.9,540996.0,206400000,438200000,644600000
127,tt0369610,Jurassic World,124.0,Action,7.0,539338.0,652300000,1019,652301019
128,tt0369610,Jurassic World,124.0,Adventure,7.0,539338.0,652300000,1019,652301019
129,tt0369610,Jurassic World,124.0,Sci-Fi,7.0,539338.0,652300000,1019,652301019
130,tt1446714,Prometheus,124.0,Adventure,7.0,538720.0,126500000,276900000,403400000
131,tt1446714,Prometheus,124.0,Mystery,7.0,538720.0,126500000,276900000,403400000
132,tt1446714,Prometheus,124.0,Sci-Fi,7.0,538720.0,126500000,276900000,403400000
133,tt1637725,Ted,106.0,Comedy,6.9,538367.0,218800000,330600000,549400000
134,tt1637725,Ted,106.0,Fantasy,6.9,538367.0,218800000,330600000,549400000
135,tt2096673,Inside Out,95.0,Adventure,8.2,536181.0,356500000,501100000,857600000
136,tt2096673,Inside Out,95.0,Animation,8.2,536181.0,356500000,501100000,857600000
137,tt2096673,Inside Out,95.0,Comedy,8.2,536181.0,356500000,501100000,857600000
138,tt0454876,Life of Pi,127.0,Adventure,7.9,535836.0,125000000,484000000,609000000
139,tt0454876,Life of Pi,127.0,Drama,7.9,535836.0,125000000,484000000,609000000
140,tt0454876,Life of Pi,127.0,Fantasy,7.9,535836.0,125000000,484000000,609000000
141,tt1024648,Argo,120.0,Biography,7.7,534683.0,136000000,96300000,232300000
142,tt1024648,Argo,120.0,Drama,7.7,534683.0,136000000,96300000,232300000
143,tt1024648,Argo,120.0,Thriller,7.7,534683.0,136000000,96300000,232300000
144,tt1386697,Suicide Squad,123.0,Action,6.0,533039.0,325100000,421700000,746800000
145,tt1386697,Suicide Squad,123.0,Adventure,6.0,533039.0,325100000,421700000,746800000
146,tt1386697,Suicide Squad,123.0,Fantasy,6.0,533039.0,325100000,421700000,746800000
147,tt1392214,Prisoners,153.0,Crime,8.1,526273.0,61000000,61100000,122100000
148,tt1392214,Prisoners,153.0,Drama,8.1,526273.0,61000000,61100000,122100000
149,tt1392214,Prisoners,153.0,Mystery,8.1,526273.0,61000000,61100000,122100000
150,tt0948470,The Amazing Spider-Man,136.0,Action,7.0,525632.0,262000000,495900000,757900000
151,tt0948470,The Amazing Spider-Man,136.0,Adventure,7.0,525632.0,262000000,495900000,757900000
152,tt0948470,The Amazing Spider-Man,136.0,Sci-Fi,7.0,525632.0,262000000,495900000,757900000
153,tt2294629,Frozen,102.0,Adventure,7.5,516998.0,400700000,875700000,1276400000
154,tt2294629,Frozen,102.0,Animation,7.5,516998.0,400700000,875700000,1276400000
155,tt2294629,Frozen,102.0,Comedy,7.5,516998.0,400700000,875700000,1276400000
156,tt1825683,Black Panther,134.0,Action,7.3,516148.0,700100000,646900000,1347000000
157,tt1825683,Black Panther,134.0,Adventure,7.3,516148.0,700100000,646900000,1347000000
158,tt1825683,Black Panther,134.0,Sci-Fi,7.3,516148.0,700100000,646900000,1347000000
159,tt2543164,Arrival,116.0,Drama,7.9,515483.0,100500000,102800000,203300000
160,tt2543164,Arrival,116.0,Mystery,7.9,515483.0,100500000,102800000,203300000
161,tt2543164,Arrival,116.0,Sci-Fi,7.9,515483.0,100500000,102800000,203300000
162,tt1211837,Doctor Strange,115.0,Action,7.5,514510.0,232600000,445100000,677700000
163,tt1211837,Doctor Strange,115.0,Adventure,7.5,514510.0,232600000,445100000,677700000
164,tt1211837,Doctor Strange,115.0,Fantasy,7.5,514510.0,232600000,445100000,677700000
165,tt0478970,Ant-Man,117.0,Action,7.3,501213.0,180200000,339100000,519300000
166,tt0478970,Ant-Man,117.0,Adventure,7.3,501213.0,180200000,339100000,519300000
167,tt0478970,Ant-Man,117.0,Comedy,7.3,501213.0,180200000,339100000,519300000
168,tt1276104,Looper,113.0,Action,7.4,500595.0,66500000,110000000,176500000
169,tt1276104,Looper,113.0,Crime,7.4,500595.0,66500000,110000000,176500000
170,tt1276104,Looper,113.0,Drama,7.4,500595.0,66500000,110000000,176500000
171,tt1250777,Kick-Ass,117.0,Action,7.6,497363.0,48100000,48100000,96200000
172,tt1250777,Kick-Ass,117.0,Comedy,7.6,497363.0,48100000,48100000,96200000
173,tt1219289,Limitless,105.0,Mystery,7.4,492490.0,79200000,82600000,161800000
174,tt1219289,Limitless,105.0,Sci-Fi,7.4,492490.0,79200000,82600000,161800000
175,tt1219289,Limitless,105.0,Thriller,7.4,492490.0,79200000,82600000,161800000
176,tt0451279,Wonder Woman,141.0,Action,7.5,487527.0,412600000,409300000,821900000
177,tt0451279,Wonder Woman,141.0,Adventure,7.5,487527.0,412600000,409300000,821900000
178,tt0451279,Wonder Woman,141.0,Fantasy,7.5,487527.0,412600000,409300000,821900000
179,tt3501632,Thor: Ragnarok,130.0,Action,7.9,482995.0,315100000,538900000,854000000
180,tt3501632,Thor: Ragnarok,130.0,Adventure,7.9,482995.0,315100000,538900000,854000000
181,tt3501632,Thor: Ragnarok,130.0,Comedy,7.9,482995.0,315100000,538900000,854000000
182,tt3896198,Guardians of the Galaxy Vol. 2,136.0,Action,7.7,482917.0,389800000,473900000,863700000
183,tt3896198,Guardians of the Galaxy Vol. 2,136.0,Adventure,7.7,482917.0,389800000,473900000,863700000
184,tt3896198,Guardians of the Galaxy Vol. 2,136.0,Comedy,7.7,482917.0,389800000,473900000,863700000
185,tt3748528,Rogue One: A Star Wars Story,133.0,Action,7.8,478592.0,532200000,523900000,1056100000
186,tt3748528,Rogue One: A Star Wars Story,133.0,Adventure,7.8,478592.0,532200000,523900000,1056100000
187,tt3748528,Rogue One: A Star Wars Story,133.0,Sci-Fi,7.8,478592.0,532200000,523900000,1056100000
188,tt1232829,21 Jump Street,109.0,Action,7.2,477771.0,138400000,63100000,201500000
189,tt1232829,21 Jump Street,109.0,Comedy,7.2,477771.0,138400000,63100000,201500000
190,tt1232829,21 Jump Street,109.0,Crime,7.2,477771.0,138400000,63100000,201500000
191,tt1318514,Rise of the Planet of the Apes,105.0,Action,7.6,473020.0,176800000,305000000,481800000
192,tt1318514,Rise of the Planet of the Apes,105.0,Drama,7.6,473020.0,176800000,305000000,481800000
193,tt1318514,Rise of the Planet of the Apes,105.0,Sci-Fi,7.6,473020.0,176800000,305000000,481800000
194,tt5013056,Dunkirk,106.0,Action,7.9,466580.0,188000000,337200000,525200000
195,tt5013056,Dunkirk,106.0,Drama,7.9,466580.0,188000000,337200000,525200000
196,tt5013056,Dunkirk,106.0,History,7.9,466580.0,188000000,337200000,525200000
197,tt1323594,Despicable Me,95.0,Animation,7.7,464511.0,251500000,291600000,543100000
198,tt1323594,Despicable Me,95.0,Comedy,7.7,464511.0,251500000,291600000,543100000
199,tt1323594,Despicable Me,95.0,Family,7.7,464511.0,251500000,291600000,543100000
200,tt2527336,Star Wars: The Last Jedi,152.0,Action,7.1,462903.0,620200000,712400000,1332600000
201,tt2527336,Star Wars: The Last Jedi,152.0,Adventure,7.1,462903.0,620200000,712400000,1332600000
202,tt2527336,Star Wars: The Last Jedi,152.0,Fantasy,7.1,462903.0,620200000,712400000,1332600000
203,tt1483013,Oblivion,124.0,Action,7.0,453966.0,89100000,197100000,286200000
204,tt1483013,Oblivion,124.0,Adventure,7.0,453966.0,89100000,197100000,286200000
205,tt1483013,Oblivion,124.0,Sci-Fi,7.0,453966.0,89100000,197100000,286200000
206,tt0945513,Source Code,93.0,Action,7.5,452036.0,54700000,92600000,147300000
207,tt0945513,Source Code,93.0,Drama,7.5,452036.0,54700000,92600000,147300000
208,tt0945513,Source Code,93.0,Sci-Fi,7.5,452036.0,54700000,92600000,147300000
209,tt2911666,John Wick,101.0,Action,7.4,449942.0,43000000,45700000,88700000
210,tt2911666,John Wick,101.0,Crime,7.4,449942.0,43000000,45700000,88700000
211,tt2911666,John Wick,101.0,Thriller,7.4,449942.0,43000000,45700000,88700000
212,tt1298650,Pirates of the Caribbean: On Stranger Tides,136.0,Action,6.6,447624.0,241100000,804600000,1045700000
213,tt1298650,Pirates of the Caribbean: On Stranger Tides,136.0,Adventure,6.6,447624.0,241100000,804600000,1045700000
214,tt1298650,Pirates of the Caribbean: On Stranger Tides,136.0,Fantasy,6.6,447624.0,241100000,804600000,1045700000
215,tt1408101,Star Trek Into Darkness,132.0,Action,7.7,445535.0,228800000,238600000,467400000
216,tt1408101,Star Trek Into Darkness,132.0,Adventure,7.7,445535.0,228800000,238600000,467400000
217,tt1408101,Star Trek Into Darkness,132.0,Sci-Fi,7.7,445535.0,228800000,238600000,467400000
218,tt1663662,Pacific Rim,131.0,Action,6.9,443667.0,101800000,309200000,411000000
219,tt1663662,Pacific Rim,131.0,Adventure,6.9,443667.0,101800000,309200000,411000000
220,tt1663662,Pacific Rim,131.0,Sci-Fi,6.9,443667.0,101800000,309200000,411000000
221,tt2310332,The Hobbit: The Battle of the Five Armies,144.0,Adventure,7.4,438621.0,255100000,700900000,956000000
222,tt2310332,The Hobbit: The Battle of the Five Armies,144.0,Fantasy,7.4,438621.0,255100000,700900000,956000000
223,tt1570728,"Crazy, Stupid, Love.",118.0,Comedy,7.4,436830.0,84400000,58500000,142900000
224,tt1570728,"Crazy, Stupid, Love.",118.0,Drama,7.4,436830.0,84400000,58500000,142900000
225,tt1570728,"Crazy, Stupid, Love.",118.0,Romance,7.4,436830.0,84400000,58500000,142900000
226,tt3783958,La La Land,128.0,Comedy,8.0,436070.0,151100000,295000000,446100000
227,tt3783958,La La Land,128.0,Drama,8.0,436070.0,151100000,295000000,446100000
228,tt3783958,La La Land,128.0,Music,8.0,436070.0,151100000,295000000,446100000
229,tt3460252,The Hateful Eight,168.0,Crime,7.8,434966.0,54100000,101600000,155700000
230,tt3460252,The Hateful Eight,168.0,Drama,7.8,434966.0,54100000,101600000,155700000
231,tt3460252,The Hateful Eight,168.0,Mystery,7.8,434966.0,54100000,101600000,155700000
232,tt1411697,The Hangover Part II,102.0,Comedy,6.5,432800.0,254500000,332300000,586800000
233,tt1411697,The Hangover Part II,102.0,Mystery,6.5,432800.0,254500000,332300000,586800000
234,tt1229238,Mission: Impossible - Ghost Protocol,132.0,Action,7.4,428142.0,209400000,485300000,694700000
235,tt1229238,Mission: Impossible - Ghost Protocol,132.0,Adventure,7.4,428142.0,209400000,485300000,694700000
236,tt1229238,Mission: Impossible - Ghost Protocol,132.0,Thriller,7.4,428142.0,209400000,485300000,694700000
237,tt2250912,Spider-Man: Homecoming,133.0,Action,7.5,426302.0,334200000,546000000,880200000
238,tt2250912,Spider-Man: Homecoming,133.0,Adventure,7.5,426302.0,334200000,546000000,880200000
239,tt2250912,Spider-Man: Homecoming,133.0,Sci-Fi,7.5,426302.0,334200000,546000000,880200000
240,tt0470752,Ex Machina,108.0,Drama,7.7,424542.0,25400000,11400000,36800000
241,tt0470752,Ex Machina,108.0,Mystery,7.7,424542.0,25400000,11400000,36800000
242,tt0470752,Ex Machina,108.0,Sci-Fi,7.7,424542.0,25400000,11400000,36800000
243,tt1659337,The Perks of Being a Wallflower,103.0,Drama,8.0,422671.0,17700000,15600000,33300000
244,tt1800241,American Hustle,138.0,Crime,7.2,418221.0,150100000,101100000,251200000
245,tt1800241,American Hustle,138.0,Drama,7.2,418221.0,150100000,101100000,251200000
246,tt2872718,Nightcrawler,117.0,Crime,7.9,404476.0,32400000,6300000,38700000
247,tt2872718,Nightcrawler,117.0,Drama,7.9,404476.0,32400000,6300000,38700000
248,tt2872718,Nightcrawler,117.0,Thriller,7.9,404476.0,32400000,6300000,38700000
249,tt1291584,Warrior,140.0,Drama,8.2,403755.0,13700000,9400000,23100000
250,tt1291584,Warrior,140.0,Sport,8.2,403755.0,13700000,9400000,23100000
251,tt2872732,Lucy,89.0,Action,6.4,403194.0,126700000,336700000,463400000
252,tt2872732,Lucy,89.0,Sci-Fi,6.4,403194.0,126700000,336700000,463400000
253,tt2872732,Lucy,89.0,Thriller,6.4,403194.0,126700000,336700000,463400000
254,tt0790636,Dallas Buyers Club,117.0,Biography,8.0,402462.0,27300000,27900000,55200000
255,tt0790636,Dallas Buyers Club,117.0,Drama,8.0,402462.0,27300000,27900000,55200000
256,tt2179136,American Sniper,133.0,Action,7.3,401915.0,350100000,197300000,547400000
257,tt2179136,American Sniper,133.0,Biography,7.3,401915.0,350100000,197300000,547400000
258,tt2179136,American Sniper,133.0,Drama,7.3,401915.0,350100000,197300000,547400000
259,tt1430132,The Wolverine,126.0,Action,6.7,401286.0,132600000,282300000,414900000
260,tt1430132,The Wolverine,126.0,Adventure,6.7,401286.0,132600000,282300000,414900000
261,tt1430132,The Wolverine,126.0,Sci-Fi,6.7,401286.0,132600000,282300000,414900000
262,tt5052448,Get Out,104.0,Horror,7.7,400474.0,176000000,79400000,255400000
263,tt5052448,Get Out,104.0,Mystery,7.7,400474.0,176000000,79400000,255400000
264,tt5052448,Get Out,104.0,Thriller,7.7,400474.0,176000000,79400000,255400000
265,tt1840309,Divergent,139.0,Action,6.7,399703.0,150900000,137900000,288800000
266,tt1840309,Divergent,139.0,Adventure,6.7,399703.0,150900000,137900000,288800000
267,tt1840309,Divergent,139.0,Mystery,6.7,399703.0,150900000,137900000,288800000
268,tt1499658,Horrible Bosses,98.0,Comedy,6.9,398695.0,117500000,92100000,209600000
269,tt1499658,Horrible Bosses,98.0,Crime,6.9,398695.0,117500000,92100000,209600000
270,tt1457767,The Conjuring,112.0,Horror,7.5,397233.0,137400000,182100000,319500000
271,tt1457767,The Conjuring,112.0,Mystery,7.5,397233.0,137400000,182100000,319500000
272,tt1457767,The Conjuring,112.0,Thriller,7.5,397233.0,137400000,182100000,319500000
273,tt1535108,Elysium,109.0,Action,6.6,395572.0,93100000,193100000,286200000
274,tt1535108,Elysium,109.0,Drama,6.6,395572.0,93100000,193100000,286200000
275,tt1535108,Elysium,109.0,Sci-Fi,6.6,395572.0,93100000,193100000,286200000
276,tt1515091,Sherlock Holmes: A Game of Shadows,129.0,Action,7.5,394189.0,186800000,358600000,545400000
277,tt1515091,Sherlock Holmes: A Game of Shadows,129.0,Adventure,7.5,394189.0,186800000,358600000,545400000
278,tt1515091,Sherlock Holmes: A Game of Shadows,129.0,Crime,7.5,394189.0,186800000,358600000,545400000
279,tt1454029,The Help,146.0,Drama,8.1,392699.0,169700000,46900000,216600000
280,tt5463162,Deadpool 2,119.0,Action,7.8,391735.0,318500000,460500000,779000000
281,tt5463162,Deadpool 2,119.0,Adventure,7.8,391735.0,318500000,460500000,779000000
282,tt5463162,Deadpool 2,119.0,Comedy,7.8,391735.0,318500000,460500000,779000000
283,tt2103281,Dawn of the Planet of the Apes,130.0,Action,7.6,390199.0,208500000,502100000,710600000
284,tt2103281,Dawn of the Planet of the Apes,130.0,Adventure,7.6,390199.0,208500000,502100000,710600000
285,tt2103281,Dawn of the Planet of the Apes,130.0,Drama,7.6,390199.0,208500000,502100000,710600000
286,tt1872181,The Amazing Spider-Man 2,142.0,Action,6.6,388363.0,202900000,506100000,709000000
287,tt1872181,The Amazing Spider-Man 2,142.0,Adventure,6.6,388363.0,202900000,506100000,709000000
288,tt1872181,The Amazing Spider-Man 2,142.0,Sci-Fi,6.6,388363.0,202900000,506100000,709000000
289,tt1568346,The Girl with the Dragon Tattoo,158.0,Crime,7.8,387580.0,10100000,94300000,104400000
290,tt1568346,The Girl with the Dragon Tattoo,158.0,Drama,7.8,387580.0,10100000,94300000,104400000
291,tt1568346,The Girl with the Dragon Tattoo,158.0,Mystery,7.8,387580.0,10100000,94300000,104400000
292,tt1535109,Captain Phillips,134.0,Biography,7.8,387402.0,107100000,111700000,218800000
293,tt1535109,Captain Phillips,134.0,Drama,7.8,387402.0,107100000,111700000,218800000
294,tt1535109,Captain Phillips,134.0,Thriller,7.8,387402.0,107100000,111700000,218800000
295,tt1790864,The Maze Runner,113.0,Action,6.8,387038.0,102400000,245900000,348300000
